transaction_id,account_id,customer_id,transaction_type,amount,currency,transaction_timestamp,merchant_name,branch_code,status
TXN100945,ACC5020,CUST1020,CREDIT,66962.27,INR,2026-06-08 18:47:37,Refund,HYD004,SUCCESS
TXN100960,ACC5023,CUST1023,DEBIT,1701.64,INR,2026-06-08 07:53:33,Flipkart,BLR003,PENDING
TXN101057,ACC5015,CUST1015,CREDIT,75090.49,INR,2026-06-09 08:55:05,Fund Transfer,HYD004,SUCCESS
TXN101158,ACC5010,CUST1010,CREDIT,75268.75,INR,2026-06-10 04:50:37,Salary Credit,MUM001,SUCCESS
TXN100972,ACC5026,CUST1026,DEBIT,4174.77,INR,2026-06-08 20:12:37,IRCTC,DEL002,FAILED
TXN100430,ACC5014,CUST1014,CREDIT,80625.8,INR,2026-06-04 21:56:19,Salary Credit,CHN005,SUCCESS
TXN100465,ACC5025,CUST1025,DEBIT,4672.11,INR,2026-06-04 07:08:12,Amazon,BLR003,SUCCESS
TXN101147,ACC5007,CUST1007,CREDIT,54595.13,INR,2026-06-10 00:29:21,Interest Credit,PUN006,SUCCESS
TXN100815,ACC5019,CUST1019,DEBIT,74530.45,INR,2026-06-07 05:43:18,Reliance Digital,PUN006,FAILED
TXN100306,ACC5015,CUST1015,CREDIT,38378.74,INR,2026-06-03 03:11:08,Salary Credit,BLR003,SUCCESS
TXN101173,ACC5015,CUST1015,CREDIT,5402.48,INR,2026-06-10 07:48:38,Salary Credit,DEL002,FAILED
TXN100967,ACC5025,CUST1025,DEBIT,33659.76,INR,2026-06-08 05:34:19,IRCTC,MUM001,SUCCESS
TXN100025,ACC5006,CUST1006,DEBIT,56657.13,INR,2026-06-01 22:12:45,Uber,HYD004,SUCCESS
TXN100831,ACC5023,CUST1023,DEBIT,63063.4,INR,2026-06-07 10:24:40,BigBasket,DEL002,FAILED
TXN100828,ACC5022,CUST1022,DEBIT,10224.75,INR,2026-06-07 04:40:29,Electricity Board,BLR003,FAILED
TXN100710,ACC5022,CUST1022,DEBIT,49129.71,INR,2026-06-06 12:19:14,Flipkart,PUN006,SUCCESS
TXN100578,ACC5024,CUST1024,DEBIT,30954.77,INR,2026-06-05 17:35:00,Reliance Digital,CHN005,SUCCESS
TXN100614,ACC5001,CUST1001,DEBIT,47232.11,INR,2026-06-06 06:55:43,Electricity Board,MUM001,SUCCESS
TXN100018,ACC5004,CUST1004,CREDIT,92266.91,INR,2026-06-01 00:43:46,Interest Credit,PUN006,SUCCESS
TXN100535,ACC5011,CUST1011,CREDIT,55595.74,INR,2026-06-05 18:52:12,Salary Credit,PUN006,SUCCESS
TXN101113,ACC5029,CUST1029,DEBIT,22147.61,INR,2026-06-09 12:03:21,Zomato,MUM001,SUCCESS
TXN100283,ACC5011,CUST1011,CREDIT,35309.81,INR,2026-06-03 21:07:26,Salary Credit,BLR003,FAILED
TXN100391,ACC5004,CUST1004,DEBIT,49315.23,INR,2026-06-04 12:01:47,Electricity Board,DEL002,FAILED
TXN100563,ACC5018,CUST1018,CREDIT,5232.58,INR,2026-06-05 05:55:02,Fund Transfer,BLR003,SUCCESS
TXN100620,ACC5002,CUST1002,DEBIT,63626.43,INR,2026-06-06 11:59:32,Netflix,BLR003,SUCCESS
TXN100513,ACC5006,CUST1006,CREDIT,62377.43,INR,2026-06-05 18:38:30,Fund Transfer,DEL002,SUCCESS
TXN100675,ACC5014,CUST1014,DEBIT,52786.46,INR,2026-06-06 02:35:18,Netflix,CHN005,PENDING
TXN100403,ACC5008,CUST1008,CREDIT,74279.95,INR,2026-06-04 18:47:49,Refund,CHN005,SUCCESS
TXN100684,ACC5016,CUST1016,CREDIT,90002.66,INR,2026-06-06 21:59:58,Refund,HYD004,SUCCESS
TXN100411,ACC5010,CUST1010,DEBIT,64962.61,INR,2026-06-04 07:09:45,Netflix,DEL002,SUCCESS
TXN101119,ACC5001,CUST1001,CREDIT,22433.74,INR,2026-06-10 07:37:58,Fund Transfer,BLR003,PENDING
TXN100079,ACC5020,CUST1020,CREDIT,1057.18,INR,2026-06-01 11:19:48,Fund Transfer,HYD004,SUCCESS
TXN100738,ACC5029,CUST1029,DEBIT,26107.47,INR,2026-06-06 23:29:17,Uber,CHN005,FAILED
TXN100147,ACC5005,CUST1005,CREDIT,93833.09,INR,2026-06-02 09:40:27,Interest Credit,BLR003,PENDING
TXN100243,ACC5001,CUST1001,CREDIT,92516.88,INR,2026-06-03 15:44:31,Interest Credit,CHN005,SUCCESS
TXN100202,ACC5020,CUST1020,DEBIT,47510.19,INR,2026-06-02 16:32:12,Uber,BLR003,SUCCESS
TXN100467,ACC5025,CUST1025,CREDIT,9191.98,INR,2026-06-04 10:07:02,Refund,MUM001,SUCCESS
TXN100567,ACC5019,CUST1019,CREDIT,61815.99,INR,2026-06-05 05:07:08,Fund Transfer,PUN006,PENDING
TXN100161,ACC5009,CUST1009,CREDIT,13708.93,INR,2026-06-02 01:19:31,Salary Credit,MUM001,SUCCESS
TXN101120,ACC5001,CUST1001,CREDIT,83959.89,INR,2026-06-10 23:45:24,Refund,PUN006,SUCCESS
TXN101051,ACC5014,CUST1014,CREDIT,24531.91,INR,2026-06-09 18:03:31,Fund Transfer,BLR003,FAILED
TXN101028,ACC5008,CUST1008,DEBIT,17634.93,INR,2026-06-09 09:37:05,Zomato,MUM001,PENDING
TXN100604,ACC5029,CUST1029,CREDIT,4274.39,INR,2026-06-05 10:38:03,Refund,CHN005,PENDING
TXN100169,ACC5011,CUST1011,DEBIT,24675.54,INR,2026-06-02 04:50:57,Zomato,MUM001,FAILED
TXN100736,ACC5029,CUST1029,DEBIT,51709.29,INR,2026-06-06 11:46:08,Amazon,MUM001,SUCCESS
TXN100156,ACC5008,CUST1008,DEBIT,72218.85,INR,2026-06-02 04:48:14,PVR Cinemas,PUN006,PENDING
TXN100544,ACC5013,CUST1013,DEBIT,47605.7,INR,2026-06-05 00:28:17,IRCTC,DEL002,SUCCESS
TXN100479,ACC5029,CUST1029,DEBIT,2895.38,INR,2026-06-04 01:14:38,PVR Cinemas,MUM001,SUCCESS
TXN100905,ACC5011,CUST1011,CREDIT,64933.48,INR,2026-06-08 12:03:40,Interest Credit,MUM001,PENDING
TXN100368,ACC5029,CUST1029,DEBIT,39106.78,INR,2026-06-03 21:24:10,ATM Withdrawal,BLR003,SUCCESS
TXN100051,ACC5012,CUST1012,DEBIT,43709.09,INR,2026-06-01 04:27:08,IRCTC,BLR003,SUCCESS
TXN100784,ACC5011,CUST1011,CREDIT,59637.38,INR,2026-06-07 12:56:52,Salary Credit,CHN005,SUCCESS
TXN100560,ACC5018,CUST1018,DEBIT,69987.67,INR,2026-06-05 10:15:00,Netflix,PUN006,SUCCESS
TXN100650,ACC5009,CUST1009,DEBIT,47234.05,INR,2026-06-06 01:57:36,Swiggy,MUM001,SUCCESS
TXN101019,ACC5007,CUST1007,CREDIT,19582.55,INR,2026-06-09 21:31:31,Fund Transfer,BLR003,FAILED
TXN100753,ACC5004,CUST1004,CREDIT,39466.44,INR,2026-06-07 20:27:52,Interest Credit,BLR003,PENDING
TXN100838,ACC5025,CUST1025,DEBIT,23358.05,INR,2026-06-07 01:43:54,Amazon,MUM001,FAILED
TXN100886,ACC5006,CUST1006,CREDIT,25318.08,INR,2026-06-08 16:55:27,Fund Transfer,BLR003,SUCCESS
TXN100958,ACC5023,CUST1023,DEBIT,39075.54,INR,2026-06-08 20:01:18,Zomato,PUN006,SUCCESS
TXN100924,ACC5016,CUST1016,DEBIT,37516.58,INR,2026-06-08 02:40:52,Netflix,BLR003,SUCCESS
TXN100873,ACC5003,CUST1003,DEBIT,54777.4,INR,2026-06-08 16:54:48,Swiggy,HYD004,SUCCESS
TXN100689,ACC5017,CUST1017,CREDIT,21487.77,INR,2026-06-06 18:08:03,Fund Transfer,HYD004,FAILED
TXN101050,ACC5013,CUST1013,CREDIT,88904.76,INR,2026-06-09 06:09:06,Refund,DEL002,SUCCESS
TXN100953,ACC5022,CUST1022,DEBIT,55889.0,INR,2026-06-08 07:20:22,DMart,CHN005,SUCCESS
TXN100085,ACC5021,CUST1021,CREDIT,61938.62,INR,2026-06-01 20:02:48,Refund,DEL002,SUCCESS
TXN100472,ACC5027,CUST1027,DEBIT,58654.59,INR,2026-06-04 11:30:34,Reliance Digital,BLR003,SUCCESS
TXN100721,ACC5025,CUST1025,DEBIT,10289.97,INR,2026-06-06 03:40:29,Swiggy,HYD004,FAILED
TXN101212,ACC5025,CUST1025,CREDIT,40285.16,INR,2026-06-10 23:39:28,Interest Credit,DEL002,SUCCESS
TXN100911,ACC5012,CUST1012,DEBIT,4251.28,INR,2026-06-08 23:02:25,IRCTC,DEL002,SUCCESS
TXN100605,ACC5029,CUST1029,CREDIT,75146.32,INR,2026-06-05 17:22:04,Fund Transfer,BLR003,PENDING
TXN100173,ACC5011,CUST1011,CREDIT,74022.61,INR,2026-06-02 16:37:06,Fund Transfer,CHN005,SUCCESS
TXN100276,ACC5009,CUST1009,CREDIT,35081.08,INR,2026-06-03 12:03:36,Fund Transfer,DEL002,FAILED
TXN100174,ACC5011,CUST1011,DEBIT,3300.21,INR,2026-06-02 21:33:19,ATM Withdrawal,PUN006,SUCCESS
TXN101128,ACC5003,CUST1003,DEBIT,59934.07,INR,2026-06-10 03:06:50,PVR Cinemas,CHN005,FAILED
TXN100522,ACC5008,CUST1008,DEBIT,27657.98,INR,2026-06-05 14:32:25,BigBasket,MUM001,PENDING
TXN101214,ACC5025,CUST1025,CREDIT,55656.43,INR,2026-06-10 17:49:09,Interest Credit,HYD004,SUCCESS
TXN100322,ACC5019,CUST1019,DEBIT,73405.39,INR,2026-06-03 00:48:01,Netflix,HYD004,SUCCESS
TXN101171,ACC5014,CUST1014,CREDIT,64628.51,INR,2026-06-10 01:39:20,Fund Transfer,MUM001,SUCCESS
TXN100773,ACC5007,CUST1007,DEBIT,3413.57,INR,2026-06-07 07:12:43,PVR Cinemas,DEL002,SUCCESS
TXN100871,ACC5003,CUST1003,DEBIT,37654.57,INR,2026-06-08 13:59:34,Netflix,BLR003,FAILED
TXN100627,ACC5004,CUST1004,DEBIT,59984.52,INR,2026-06-06 01:54:48,Electricity Board,HYD004,FAILED
TXN100448,ACC5020,CUST1020,CREDIT,47942.87,INR,2026-06-04 01:11:14,Salary Credit,MUM001,FAILED
TXN100811,ACC5018,CUST1018,DEBIT,66208.58,INR,2026-06-07 07:13:37,ATM Withdrawal,HYD004,PENDING
TXN100481,ACC5029,CUST1029,DEBIT,63329.09,INR,2026-06-04 10:03:01,DMart,CHN005,SUCCESS
TXN100926,ACC5016,CUST1016,CREDIT,44368.41,INR,2026-06-08 20:42:13,Refund,MUM001,SUCCESS
TXN100416,ACC5011,CUST1011,CREDIT,78778.47,INR,2026-06-04 10:35:36,Interest Credit,CHN005,SUCCESS
TXN100450,ACC5021,CUST1021,CREDIT,35362.88,INR,2026-06-04 09:36:50,Salary Credit,PUN006,SUCCESS
TXN100425,ACC5012,CUST1012,CREDIT,83753.46,INR,2026-06-04 04:24:49,Interest Credit,PUN006,SUCCESS
TXN100075,ACC5019,CUST1019,CREDIT,59727.73,INR,2026-06-01 08:28:04,Fund Transfer,BLR003,PENDING
TXN101196,ACC5021,CUST1021,CREDIT,684.74,INR,2026-06-10 13:41:43,Fund Transfer,MUM001,PENDING
TXN100822,ACC5021,CUST1021,CREDIT,47041.67,INR,2026-06-07 05:56:39,Fund Transfer,PUN006,SUCCESS
TXN101191,ACC5020,CUST1020,DEBIT,72548.87,INR,2026-06-10 01:17:31,PVR Cinemas,PUN006,PENDING
TXN100550,ACC5015,CUST1015,CREDIT,69280.12,INR,2026-06-05 19:33:21,Fund Transfer,PUN006,SUCCESS
TXN100971,ACC5026,CUST1026,DEBIT,1908.43,INR,2026-06-08 19:53:14,BigBasket,BLR003,SUCCESS
TXN101014,ACC5005,CUST1005,CREDIT,26819.98,INR,2026-06-09 22:49:37,Fund Transfer,BLR003,FAILED
TXN100990,ACC5029,CUST1029,DEBIT,7133.42,INR,2026-06-08 05:34:20,DMart,PUN006,SUCCESS
TXN101077,ACC5020,CUST1020,CREDIT,12966.4,INR,2026-06-09 10:45:33,Fund Transfer,DEL002,SUCCESS
TXN100766,ACC5006,CUST1006,DEBIT,32423.58,INR,2026-06-07 12:09:08,Zomato,MUM001,SUCCESS
TXN100660,ACC5011,CUST1011,DEBIT,10084.54,INR,2026-06-06 15:49:14,Reliance Digital,BLR003,SUCCESS
TXN100367,ACC5029,CUST1029,CREDIT,1666.19,INR,2026-06-03 13:24:49,Fund Transfer,PUN006,SUCCESS
TXN100951,ACC5021,CUST1021,CREDIT,61752.32,INR,2026-06-08 22:04:35,Refund,DEL002,PENDING
TXN101063,ACC5016,CUST1016,CREDIT,43165.8,INR,2026-06-09 23:08:16,Interest Credit,PUN006,SUCCESS
TXN101022,ACC5007,CUST1007,CREDIT,46944.82,INR,2026-06-09 04:19:45,Refund,HYD004,SUCCESS
TXN100767,ACC5006,CUST1006,CREDIT,52300.4,INR,2026-06-07 08:05:25,Salary Credit,HYD004,FAILED
TXN101043,ACC5012,CUST1012,DEBIT,2126.43,INR,2026-06-09 09:29:31,Zomato,HYD004,FAILED
TXN100795,ACC5013,CUST1013,CREDIT,87953.62,INR,2026-06-07 13:14:47,Salary Credit,DEL002,PENDING
TXN101042,ACC5012,CUST1012,CREDIT,24734.21,INR,2026-06-09 19:15:25,Refund,MUM001,SUCCESS
TXN100343,ACC5023,CUST1023,CREDIT,24817.38,INR,2026-06-03 15:46:41,Interest Credit,HYD004,PENDING
TXN100133,ACC5002,CUST1002,CREDIT,82267.13,INR,2026-06-02 14:34:30,Fund Transfer,BLR003,SUCCESS
TXN100964,ACC5024,CUST1024,DEBIT,69313.67,INR,2026-06-08 22:34:18,ATM Withdrawal,DEL002,SUCCESS
TXN100167,ACC5010,CUST1010,DEBIT,47979.99,INR,2026-06-02 00:03:50,Electricity Board,DEL002,SUCCESS
TXN100429,ACC5014,CUST1014,CREDIT,23915.81,INR,2026-06-04 20:05:15,Refund,CHN005,FAILED
TXN101002,ACC5003,CUST1003,CREDIT,33783.21,INR,2026-06-09 16:49:46,Interest Credit,DEL002,FAILED
TXN101197,ACC5021,CUST1021,CREDIT,80290.28,INR,2026-06-10 13:17:07,Fund Transfer,CHN005,PENDING
TXN101041,ACC5012,CUST1012,CREDIT,30612.73,INR,2026-06-09 02:40:13,Fund Transfer,BLR003,SUCCESS
TXN100259,ACC5006,CUST1006,DEBIT,72929.86,INR,2026-06-03 20:04:28,Swiggy,PUN006,SUCCESS
TXN100574,ACC5022,CUST1022,DEBIT,48272.73,INR,2026-06-05 05:32:54,Amazon,HYD004,SUCCESS
TXN100110,ACC5028,CUST1028,DEBIT,39216.81,INR,2026-06-01 14:58:28,DMart,CHN005,SUCCESS
TXN100507,ACC5005,CUST1005,DEBIT,71196.65,INR,2026-06-05 14:11:10,Flipkart,DEL002,SUCCESS
TXN100672,ACC5014,CUST1014,DEBIT,58807.76,INR,2026-06-06 16:33:44,Amazon,CHN005,SUCCESS
TXN100305,ACC5015,CUST1015,DEBIT,45841.04,INR,2026-06-03 20:57:25,Swiggy,CHN005,SUCCESS
TXN100603,ACC5029,CUST1029,CREDIT,12791.29,INR,2026-06-05 18:54:16,Interest Credit,BLR003,SUCCESS
TXN101097,ACC5026,CUST1026,DEBIT,51483.43,INR,2026-06-09 04:59:31,Electricity Board,PUN006,FAILED
TXN100388,ACC5003,CUST1003,DEBIT,3398.99,INR,2026-06-04 22:07:01,BigBasket,PUN006,SUCCESS
